ID,numero,nombre,tipo_ID,createdAt,createdBy,modifiedAt,modifiedBy
8b9e0165-edb2-468a-91fe-0750fb921a34,61140012,Uniformes Repos Elec,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
61d51287-dc3c-4370-bb72-8e9225b599bb,61140013,Uniformes Seguridad ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
6c16afb8-e206-4fea-96db-62e14489bca6,61150000,Aire Acondicionado  ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
f9264f0c-d26d-4efe-bbea-f083709b7717,61150002,BÃ¡sculas            ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
1f1076de-df48-47fd-b2b7-1d8a08dfacb9,61150003,Control De Plagas   ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
efab782e-3dc4-4a79-a5b4-241692502a35,61150004,Desagote De CÃ¡maras ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
3f075d0c-f018-4ac7-bd1c-302054bb6475,61150005,DetecciÃ³n De Incendi,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
a803fd9a-8e7f-4f84-93b7-503d7d3581a3,61150006,Efluentes           ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
e1fca2ba-393c-4f41-ad3c-4c50053fae55,61150007,Envases             ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
75f868d7-6f41-4691-bf93-69df6087e5c0,61150008,Espacios Verdes     ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
97056665-9588-4256-b409-a6e578c5f883,61150009,Adicionales Control ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
a03051cf-d899-453d-9c97-b153ffbf612d,61150010,Grupo ElectrÃ³geno   ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
2a78d0bc-5b15-4d12-8d23-4bcd52870edf,61150011,Limpieza Campana    ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
6a244ac5-335d-4572-afa9-f5d7e0cf330b,61150012,Maquinaria PFT      ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
42e156f8-91ef-4450-819e-ca25ddcfcee0,61150013,Prensa CartÃ³n       ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
724cd6d1-f12d-4ce7-a025-3841992bde90,61150014,Rampas Y Ascensores ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
35889a87-7098-460e-a9c9-bf7832395882,61150015,RecolecciÃ³n De Resid,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
9de09eaf-b131-4589-bdfa-069347395ed5,61150016,Zorras              ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
3011539f-a019-4e45-91c9-faf8189fdf55,61150017,Otros Abonos        ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
130a0561-f45d-449c-b0a9-e74e36a232eb,61150024,FrÃ­o Alimentario (s),1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
03033e15-0384-45cb-af9f-0785081c5945,61150025,Mant. General (s)   ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
d281d711-3a12-4bf2-8916-9c306b510c01,61150026,Termografias        ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
d7009990-50fe-4905-998f-3e3b44c31e9b,61150027,PAT                 ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
8908d881-4a4c-41b7-bccb-d463720e6aac,61150028,Limpieza de tanque  ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
e125242a-febc-4d88-a163-f98616aea87c,61150029,Prueba disyuntores  ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
54e3778d-1d74-4249-ba1f-bd840e157a06,61150030,Limpieza de caÃ±erÃ­as,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
08310cd1-d35f-408a-bea4-a7c16a64acb6,61150031,Res. 415            ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
89ff3e4a-29c7-4d67-a72e-4967303d2d51,61150032,Barrera             ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
4eb3c0c3-625e-44a8-9b28-48b30a64da37,61160000,Contenedores Refrige,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
2c675165-b691-4cf6-a51b-a3e7d9b8cc74,61160001,Facturas Internas De,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
a5a52b77-5bd6-4d6c-b870-22fe32dd8d2c,61160002,Gastos Varios De Man,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
cf9c01ec-6c3a-47a7-b60d-9ef5f9dd61b2,61160003,Service Y Mantenimie,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
41d2f11d-e7f6-435b-ae62-6ab325f95620,61170000,Material Rodante    ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
69deb671-7d70-436f-bbc1-49ef1e77d819,61170001,Equipos E Instalacio,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
a9fab431-de97-40a8-99d7-e5e7e1ff1236,61170002,Reparaciones Edilici,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
650b962d-3384-4c7b-8269-3704391fdb92,61170003,ClimatizaciÃ³n       ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
c6ac8046-9e06-4552-92de-78b941fa785f,61170004,Reparaciones Otros /,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
18a4d96b-c65c-4e3f-8d11-a31a9b4aead4,61170005,Herreria / Conexione,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
f2e26ba1-25a3-43bf-97d0-fab3d5320c8d,61170006,Ferreteria / Otras P,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
0a7da34f-2798-46e3-a155-9192f6948697,61170007,Equipamientos De Pro,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
e2f251b2-6610-4379-8d76-154d9292fcef,61170008,Flota Movil Reparaci,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
e66fefb7-fa94-43af-b2a1-38280774ef24,61170009,Sistemas De Traslaci,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
f117241a-6b50-474f-bc6c-45755f0d3f0b,61170010,Locales Tecnicos    ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
4580944e-ee94-4e79-a7b4-5d004a884740,61170011,Fletes / Traslado De,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
c8b730c5-b8a0-417f-8f9f-252897c90eae,61170012,Serv. de Mantenimien,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
f75b7428-2d4a-40b0-be77-052b605548d2,61170013,Comb. Maquinarias,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
fd564744-1d1a-4fdb-a867-c0f69d19a196,61180000,Contrato De Mantenim,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
740d79fd-33c3-4da8-81e5-71419dad734e,61180001,Hardware Alquilado  ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
b827948b-1bc5-42ce-a6e4-4fe810791621,61180002,Mantenimiento De Sof,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
dde8a15d-0153-4a7f-a323-502255f16cf4,61180003,Otros Contratos De S,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
de41e5a3-86e2-4020-b7d7-108910f94e81,61180004,Repuestos Y Reparaci,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
da63f4d9-0025-4aea-b8fc-e93e208a52bf,61550000,Elementos de PFT    ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
ca96a479-5ed6-4258-ac31-ca0c485c6b41,61580000,Insumos De Toilette ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
748bd360-ea4c-4e1e-96c2-7b9b291affca,61591512,Dispenser De Agua   ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
45934979-abdc-4fb9-a271-e2f5f1cab1e0,61591518,Lockers             ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
abfa7ae5-72c3-45eb-8470-a89d1fde4867,61111199,Software,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
c0440112-59bd-4366-b200-ad95a79052a1,61111194,Góndolas frías y secas,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
f6c0213d-1a68-4735-82a4-5097ebe355e5,61111204,Exhibidores y accesorios,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
62e66177-6a79-47b3-b22c-788538bf2693,61200000,Electricidad (Consum,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
6c4ead91-0446-4c5a-8a64-8c9aa2257f5b,61200001,Multas Por Incumplim,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
5afab4a6-c440-4c0d-b98f-097f10d037c8,61200002,Plus Pendiente De Fa,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
5f903981-4fef-40c8-9026-e1959e9f40f1,61200003,Reconocimiento De Ga,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
677caba4-d5d6-46b6-b99c-427031556284,61200004,PenalizaciÃ³n Puree  ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
73fda39a-7079-48a8-a25b-7e281bfb8117,61200005,EnergÃ­a Plus        ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
17ac5a70-02e0-4a07-8bb5-a1ae7fb3846a,61200006,Gastos Varios De Agy,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
efb4ab4e-4c07-4650-9996-3927149fd238,61210000,Agua                ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
b7991d30-1822-4a1e-8c5c-b3c45cc10ef6,61220000,Gas                 ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
05e0e8ce-9828-4ab7-9933-c3f536230174,61300000,PolicÃ­a Adicional   ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
ef54ab2a-fe8f-40e9-ad22-f63d165507a3,61300001,Encargado De Segurid,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
6a5c2c23-e847-489a-b7e3-cc8e4fffff36,61300002,Otros Seguridad     ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
9758153e-556a-4096-8468-dce7ee9cc4c8,61300003,Refuerzo De Eventos ,1ae5aaaa-02eb-47d8-9cf8-da78ad7a04d6,2025-11-08T13:52:01,init-script,2025-11-08T13:52:01,init-script
